id,date_connected_count_total,date_connected_work_period_by_connection_total,date_connected_days_since_last_connection_total,time_connected_deviation_sum_total,time_connected_deviation_mean_total,time_connected_deviation_median_total,time_connected_deviation_std_total,time_connected_deviation_min_total,time_connected_deviation_max_total,total_time_connected_sum_total,total_time_connected_mean_total,total_time_connected_median_total,total_time_connected_std_total,total_time_connected_min_total,total_time_connected_max_total,is_late_connected_sum_total,is_late_connected_mean_total,early_more_than_hour_sum_total,early_more_than_hour_mean_total,late_more_than_hour_sum_total,late_more_than_hour_mean_total,is_workday_connected_sum_total,is_workday_connected_mean_total,is_weekend_connected_sum_total,is_weekend_connected_mean_total,mean_time_due_employed_total,date_connected_count_last_150,date_connected_work_period_by_connection_last_150,date_connected_days_since_last_connection_last_150,time_connected_deviation_sum_last_150,time_connected_deviation_mean_last_150,time_connected_deviation_median_last_150,time_connected_deviation_std_last_150,time_connected_deviation_min_last_150,time_connected_deviation_max_last_150,total_time_connected_sum_last_150,total_time_connected_mean_last_150,total_time_connected_median_last_150,total_time_connected_std_last_150,total_time_connected_min_last_150,total_time_connected_max_last_150,is_late_connected_sum_last_150,is_late_connected_mean_last_150,early_more_than_hour_sum_last_150,early_more_than_hour_mean_last_150,late_more_than_hour_sum_last_150,late_more_than_hour_mean_last_150,is_workday_connected_sum_last_150,is_workday_connected_mean_last_150,is_weekend_connected_sum_last_150,is_weekend_connected_mean_last_150,date_connected_count_last_100,date_connected_work_period_by_connection_last_100,date_connected_days_since_last_connection_last_100,time_connected_deviation_sum_last_100,time_connected_deviation_mean_last_100,time_connected_deviation_median_last_100,time_connected_deviation_std_last_100,time_connected_deviation_min_last_100,time_connected_deviation_max_last_100,total_time_connected_sum_last_100,total_time_connected_mean_last_100,total_time_connected_median_last_100,total_time_connected_std_last_100,total_time_connected_min_last_100,total_time_connected_max_last_100,is_late_connected_sum_last_100,is_late_connected_mean_last_100,early_more_than_hour_sum_last_100,early_more_than_hour_mean_last_100,late_more_than_hour_sum_last_100,late_more_than_hour_mean_last_100,is_workday_connected_sum_last_100,is_workday_connected_mean_last_100,is_weekend_connected_sum_last_100,is_weekend_connected_mean_last_100,date_connected_count_last_50,date_connected_work_period_by_connection_last_50,date_connected_days_since_last_connection_last_50,time_connected_deviation_sum_last_50,time_connected_deviation_mean_last_50,time_connected_deviation_median_last_50,time_connected_deviation_std_last_50,time_connected_deviation_min_last_50,time_connected_deviation_max_last_50,total_time_connected_sum_last_50,total_time_connected_mean_last_50,total_time_connected_median_last_50,total_time_connected_std_last_50,total_time_connected_min_last_50,total_time_connected_max_last_50,is_late_connected_sum_last_50,is_late_connected_mean_last_50,early_more_than_hour_sum_last_50,early_more_than_hour_mean_last_50,late_more_than_hour_sum_last_50,late_more_than_hour_mean_last_50,is_workday_connected_sum_last_50,is_workday_connected_mean_last_50,is_weekend_connected_sum_last_50,is_weekend_connected_mean_last_50,exists_in_connection
ОРГ1-03079,5,7,3,8.057222222222222,1.6114444444444445,0.1825,3.2299161221097052,-0.015555555555555555,7.375555555555556,15.981666666666667,3.1963333333333335,0.25055555555555553,4.194282403050992,0.08333333333333333,8.134444444444444,3,0.6,4,0.8,1,0.2,5,1.0,0,0.0,2.283095238095238,5.0,7.0,3.0,8.057222222222222,1.6114444444444445,0.1825,3.2299161221097052,-0.015555555555555555,7.375555555555556,15.981666666666667,3.1963333333333335,0.25055555555555553,4.194282403050992,0.08333333333333333,8.134444444444444,3.0,0.6,4.0,0.8,1.0,0.2,5.0,1.0,0.0,0.0,5.0,7.0,3.0,8.057222222222222,1.6114444444444445,0.1825,3.2299161221097052,-0.015555555555555555,7.375555555555556,15.981666666666667,3.1963333333333335,0.25055555555555553,4.194282403050992,0.08333333333333333,8.134444444444444,3.0,0.6,4.0,0.8,1.0,0.2,5.0,1.0,0.0,0.0,5.0,7.0,3.0,8.057222222222222,1.6114444444444445,0.1825,3.2299161221097052,-0.015555555555555555,7.375555555555556,15.981666666666667,3.1963333333333335,0.25055555555555553,4.194282403050992,0.08333333333333333,8.134444444444444,3.0,0.6,4.0,0.8,1.0,0.2,5.0,1.0,0.0,0.0,1
ОРГ1-03080,15,20,1,3.023611111111111,0.20157407407407404,-0.04,0.9985189134794252,-0.18722222222222223,3.8027777777777776,132.9075,8.8605,9.05888888888889,1.0624697277563202,5.1561111111111115,10.10138888888889,1,0.06666666666666667,14,0.9333333333333333,1,0.06666666666666667,15,1.0,0,0.0,6.645375,15.0,20.0,1.0,3.023611111111111,0.20157407407407404,-0.04,0.9985189134794252,-0.18722222222222223,3.8027777777777776,132.9075,8.8605,9.05888888888889,1.0624697277563202,5.1561111111111115,10.10138888888889,1.0,0.06666666666666667,14.0,0.9333333333333333,1.0,0.06666666666666667,15.0,1.0,0.0,0.0,15.0,20.0,1.0,3.023611111111111,0.20157407407407404,-0.04,0.9985189134794252,-0.18722222222222223,3.8027777777777776,132.9075,8.8605,9.05888888888889,1.0624697277563202,5.1561111111111115,10.10138888888889,1.0,0.06666666666666667,14.0,0.9333333333333333,1.0,0.06666666666666667,15.0,1.0,0.0,0.0,15.0,20.0,1.0,3.023611111111111,0.20157407407407404,-0.04,0.9985189134794252,-0.18722222222222223,3.8027777777777776,132.9075,8.8605,9.05888888888889,1.0624697277563202,5.1561111111111115,10.10138888888889,1.0,0.06666666666666667,14.0,0.9333333333333333,1.0,0.06666666666666667,15.0,1.0,0.0,0.0,1
ОРГ1-03082,13,16,1,2.5488888888888894,0.1960683760683761,-0.5341666666666667,2.6209049894180643,-0.6291666666666667,8.91638888888889,115.15083333333332,8.85775641025641,9.599444444444444,2.636897965980678,0.08333333333333333,9.685277777777777,1,0.07692307692307693,12,0.9230769230769231,1,0.07692307692307693,13,1.0,0,0.0,7.196927083333333,13.0,16.0,1.0,2.5488888888888894,0.1960683760683761,-0.5341666666666667,2.6209049894180643,-0.6291666666666667,8.91638888888889,115.15083333333332,8.85775641025641,9.599444444444444,2.636897965980678,0.08333333333333333,9.685277777777777,1.0,0.07692307692307693,12.0,0.9230769230769231,1.0,0.07692307692307693,13.0,1.0,0.0,0.0,13.0,16.0,1.0,2.5488888888888894,0.1960683760683761,-0.5341666666666667,2.6209049894180643,-0.6291666666666667,8.91638888888889,115.15083333333332,8.85775641025641,9.599444444444444,2.636897965980678,0.08333333333333333,9.685277777777777,1.0,0.07692307692307693,12.0,0.9230769230769231,1.0,0.07692307692307693,13.0,1.0,0.0,0.0,13.0,16.0,1.0,2.5488888888888894,0.1960683760683761,-0.5341666666666667,2.6209049894180643,-0.6291666666666667,8.91638888888889,115.15083333333332,8.85775641025641,9.599444444444444,2.636897965980678,0.08333333333333333,9.685277777777777,1.0,0.07692307692307693,12.0,0.9230769230769231,1.0,0.07692307692307693,13.0,1.0,0.0,0.0,1
ОРГ1-03083,89,194,0,-119.02944444444445,-1.3374094881398253,-1.5072222222222222,1.0091080150299157,-1.8602777777777777,6.1075,951.4719444444445,10.69069600499376,11.439166666666667,2.4324814974601763,0.25055555555555553,13.36,3,0.033707865168539325,86,0.9662921348314607,3,0.033707865168539325,77,0.8651685393258427,12,0.1348314606741573,4.904494558991982,49.0,113.0,0.0,-60.846944444444446,-1.2417743764172335,-1.5883333333333334,1.3514920652825253,-1.8602777777777777,6.1075,516.3652777777778,10.538066893424038,11.439166666666667,2.8185102293699806,0.25055555555555553,13.36,3.0,0.061224489795918366,46.0,0.9387755102040817,3.0,0.061224489795918366,43.0,0.8775510204081632,6.0,0.12244897959183673,35.0,99.0,0.0,-42.742777777777775,-1.2212222222222222,-1.5341666666666667,1.3880550016283177,-1.8180555555555555,6.1075,355.9086111111111,10.16881746031746,11.295555555555556,3.1814127390043176,0.25055555555555553,13.36,2.0,0.05714285714285714,33.0,0.9428571428571428,2.0,0.05714285714285714,31.0,0.8857142857142857,4.0,0.11428571428571428,16.0,15.0,0.0,-16.265555555555554,-1.0165972222222222,-1.5206944444444446,1.9116792719723905,-1.8180555555555555,6.1075,174.465,10.9040625,11.728194444444444,2.4744951658620153,4.713333333333333,13.36,1.0,0.0625,15.0,0.9375,1.0,0.0625,14.0,0.875,2.0,0.125,1
ОРГ1-03084,13,12,0,5.715277777777779,0.4396367521367522,-1.3433333333333333,3.346373310178928,-1.6322222222222222,9.305277777777778,68.39861111111111,5.261431623931624,2.1708333333333334,5.33646036058737,0.08333333333333333,12.104166666666666,4,0.3076923076923077,10,0.7692307692307693,3,0.23076923076923078,11,0.8461538461538461,2,0.15384615384615385,5.699884259259259,13.0,12.0,0.0,5.715277777777779,0.4396367521367522,-1.3433333333333333,3.346373310178928,-1.6322222222222222,9.305277777777778,68.39861111111111,5.261431623931624,2.1708333333333334,5.33646036058737,0.08333333333333333,12.104166666666666,4.0,0.3076923076923077,10.0,0.7692307692307693,3.0,0.23076923076923078,11.0,0.8461538461538461,2.0,0.15384615384615385,13.0,12.0,0.0,5.715277777777779,0.4396367521367522,-1.3433333333333333,3.346373310178928,-1.6322222222222222,9.305277777777778,68.39861111111111,5.261431623931624,2.1708333333333334,5.33646036058737,0.08333333333333333,12.104166666666666,4.0,0.3076923076923077,10.0,0.7692307692307693,3.0,0.23076923076923078,11.0,0.8461538461538461,2.0,0.15384615384615385,13.0,12.0,0.0,5.715277777777779,0.4396367521367522,-1.3433333333333333,3.346373310178928,-1.6322222222222222,9.305277777777778,68.39861111111111,5.261431623931624,2.1708333333333334,5.33646036058737,0.08333333333333333,12.104166666666666,4.0,0.3076923076923077,10.0,0.7692307692307693,3.0,0.23076923076923078,11.0,0.8461538461538461,2.0,0.15384615384615385,1
ОРГ1-03088,131,194,0,-68.58194444444445,-0.5235262934690416,-1.558888888888889,2.5438333222020826,-1.8163888888888888,11.9925,1374.0402777777779,10.488857082273114,12.026111111111112,4.049821630854789,0.08333333333333333,15.206388888888888,22,0.16793893129770993,112,0.8549618320610687,19,0.1450381679389313,110,0.8396946564885496,21,0.16030534351145037,7.08268184421535,114.0,146.0,0.0,-144.7538888888889,-1.2697709551656922,-1.5840277777777776,1.3627417996674678,-1.8163888888888888,9.318888888888889,1338.4219444444445,11.740543372319689,12.106527777777778,2.2647037962396346,0.08333333333333333,15.206388888888888,5.0,0.043859649122807015,111.0,0.9736842105263158,3.0,0.02631578947368421,98.0,0.8596491228070176,16.0,0.14035087719298245,99.0,99.0,0.0,-134.40833333333333,-1.3576599326599326,-1.5983333333333334,1.1948890619582846,-1.8163888888888888,9.318888888888889,1178.418888888889,11.903221099887766,12.11,1.8501117324770602,0.08333333333333333,15.206388888888888,3.0,0.030303030303030304,97.0,0.9797979797979798,2.0,0.020202020202020204,85.0,0.8585858585858586,14.0,0.1414141414141414,49.0,49.0,0.0,-65.09444444444445,-1.3284580498866214,-1.5994444444444444,1.573184797542375,-1.7644444444444445,9.318888888888889,574.7102777777777,11.728781179138322,12.1125,2.273675099792103,0.08333333333333333,14.366388888888888,1.0,0.02040816326530612,48.0,0.9795918367346939,1.0,0.02040816326530612,42.0,0.8571428571428571,7.0,0.14285714285714285,1
ОРГ1-03089,3,13,1,-1.4091666666666667,-0.4697222222222222,-0.7772222222222223,1.0124555698222997,-1.2927777777777778,0.6608333333333334,17.015,5.671666666666667,6.263055555555556,5.067751855947249,0.33416666666666667,10.417777777777777,1,0.3333333333333333,3,1.0,0,0.0,3,1.0,0,0.0,1.308846153846154,3.0,13.0,1.0,-1.4091666666666667,-0.4697222222222222,-0.7772222222222223,1.0124555698222997,-1.2927777777777778,0.6608333333333334,17.015,5.671666666666667,6.263055555555556,5.067751855947249,0.33416666666666667,10.417777777777777,1.0,0.3333333333333333,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,13.0,1.0,-1.4091666666666667,-0.4697222222222222,-0.7772222222222223,1.0124555698222997,-1.2927777777777778,0.6608333333333334,17.015,5.671666666666667,6.263055555555556,5.067751855947249,0.33416666666666667,10.417777777777777,1.0,0.3333333333333333,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,13.0,1.0,-1.4091666666666667,-0.4697222222222222,-0.7772222222222223,1.0124555698222997,-1.2927777777777778,0.6608333333333334,17.015,5.671666666666667,6.263055555555556,5.067751855947249,0.33416666666666667,10.417777777777777,1.0,0.3333333333333333,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1
ОРГ1-03090,73,120,0,-63.47888888888889,-0.8695738203957382,-1.436388888888889,2.021508587536406,-1.7397222222222222,10.00388888888889,759.9377777777778,10.410106544901065,11.430277777777778,2.909109400105,0.08333333333333333,12.176666666666666,7,0.0958904109589041,70,0.958904109589041,3,0.0410958904109589,63,0.863013698630137,10,0.136986301369863,6.332814814814815,73.0,120.0,0.0,-63.47888888888889,-0.8695738203957382,-1.436388888888889,2.021508587536406,-1.7397222222222222,10.00388888888889,759.9377777777778,10.410106544901065,11.430277777777778,2.909109400105,0.08333333333333333,12.176666666666666,7.0,0.0958904109589041,70.0,0.958904109589041,3.0,0.0410958904109589,63.0,0.863013698630137,10.0,0.136986301369863,53.0,57.0,0.0,-45.51222222222222,-0.8587211740041928,-1.5166666666666666,2.3328983615604915,-1.7125,10.00388888888889,540.1863888888889,10.19219601677149,11.522777777777778,3.36507485087197,0.08333333333333333,12.028055555555556,4.0,0.07547169811320754,50.0,0.9433962264150944,3.0,0.05660377358490566,45.0,0.8490566037735849,8.0,0.1509433962264151,45.0,49.0,0.0,-34.45805555555555,-0.7657345679012345,-1.5241666666666667,2.522941836806631,-1.7125,10.00388888888889,446.29583333333335,9.917685185185185,11.440277777777778,3.586697323261678,0.08333333333333333,12.028055555555556,4.0,0.08888888888888889,42.0,0.9333333333333333,3.0,0.06666666666666667,38.0,0.8444444444444444,7.0,0.15555555555555556,1
ОРГ1-03091,101,193,0,6.203055555555556,0.061416391639163924,-0.24638888888888888,1.8086917538229517,-1.6347222222222222,9.0875,882.5158333333334,8.737780528052806,9.188055555555556,2.347925526288799,0.08333333333333333,11.943055555555556,8,0.07920792079207921,94,0.9306930693069307,7,0.06930693069306931,100,0.9900990099009901,1,0.009900990099009901,4.572620898100173,70.0,149.0,0.0,11.754166666666666,0.16791666666666666,-0.27,2.165802773163108,-1.6347222222222222,9.0875,599.3322222222222,8.561888888888888,9.189027777777778,2.7989318241652335,0.08333333333333333,11.943055555555556,7.0,0.1,63.0,0.9,7.0,0.1,69.0,0.9857142857142858,1.0,0.014285714285714285,51.0,94.0,0.0,1.4122222222222232,0.027690631808278885,-0.2544444444444444,2.046607887992217,-1.6347222222222222,9.0875,442.84444444444443,8.68322440087146,9.188055555555556,2.7988626548539135,0.4172222222222222,11.943055555555556,5.0,0.09803921568627451,46.0,0.9019607843137255,5.0,0.09803921568627451,50.0,0.9803921568627451,1.0,0.0196078431372549,30.0,49.0,0.0,-0.9705555555555558,-0.03235185185185186,-0.31916666666666665,2.4747638208941787,-1.6347222222222222,9.0875,267.0827777777778,8.902759259259259,9.267777777777777,3.1985337351981755,0.4172222222222222,11.943055555555556,3.0,0.1,27.0,0.9,3.0,0.1,29.0,0.9666666666666667,1.0,0.03333333333333333,1
ОРГ1-03092,140,184,0,-124.01944444444445,-0.8858531746031746,-1.4459722222222222,1.945058967253769,-1.9219444444444445,9.884166666666667,1259.8727777777779,8.999091269841271,10.68888888888889,3.5286288357426927,0.08333333333333333,12.119166666666667,15,0.10714285714285714,130,0.9285714285714286,10,0.07142857142857142,121,0.8642857142857143,19,0.1357142857142857,6.847134661835749,124.0,149.0,0.0,-118.07638888888889,-0.9522289426523297,-1.4394444444444443,1.7587268477629758,-1.9219444444444445,9.884166666666667,1156.9780555555556,9.330468189964158,10.757083333333334,3.266346772625822,0.08333333333333333,11.859166666666667,13.0,0.10483870967741936,116.0,0.9354838709677419,8.0,0.06451612903225806,107.0,0.8629032258064516,17.0,0.13709677419354838,75.0,99.0,0.0,-53.215555555555554,-0.7095407407407407,-1.4536111111111112,2.19768556904489,-1.9219444444444445,9.884166666666667,653.6530555555555,8.715374074074074,10.355555555555556,3.6616842845190707,0.08333333333333333,11.859166666666667,11.0,0.14666666666666667,67.0,0.8933333333333333,8.0,0.10666666666666667,64.0,0.8533333333333334,11.0,0.14666666666666667,30.0,49.0,0.0,-5.4738888888888875,-0.1824629629629629,-1.0691666666666666,2.640858019840604,-1.9219444444444445,9.884166666666667,216.8361111111111,7.22787037037037,9.18513888888889,4.125908360925258,0.08361111111111111,11.660555555555556,7.0,0.23333333333333334,24.0,0.8,6.0,0.2,25.0,0.8333333333333334,5.0,0.16666666666666666,1
ОРГ1-03094,11,14,1,22.733333333333334,2.066666666666667,1.6122222222222222,2.016931999686163,0.09916666666666667,7.820833333333334,60.3275,5.484318181818182,7.095833333333333,3.1073378218251397,0.16666666666666666,9.369166666666667,10,0.9090909090909091,2,0.18181818181818182,9,0.8181818181818182,10,0.9090909090909091,1,0.09090909090909091,4.309107142857143,11.0,14.0,1.0,22.733333333333334,2.066666666666667,1.6122222222222222,2.016931999686163,0.09916666666666667,7.820833333333334,60.3275,5.484318181818182,7.095833333333333,3.1073378218251397,0.16666666666666666,9.369166666666667,10.0,0.9090909090909091,2.0,0.18181818181818182,9.0,0.8181818181818182,10.0,0.9090909090909091,1.0,0.09090909090909091,11.0,14.0,1.0,22.733333333333334,2.066666666666667,1.6122222222222222,2.016931999686163,0.09916666666666667,7.820833333333334,60.3275,5.484318181818182,7.095833333333333,3.1073378218251397,0.16666666666666666,9.369166666666667,10.0,0.9090909090909091,2.0,0.18181818181818182,9.0,0.8181818181818182,10.0,0.9090909090909091,1.0,0.09090909090909091,11.0,14.0,1.0,22.733333333333334,2.066666666666667,1.6122222222222222,2.016931999686163,0.09916666666666667,7.820833333333334,60.3275,5.484318181818182,7.095833333333333,3.1073378218251397,0.16666666666666666,9.369166666666667,10.0,0.9090909090909091,2.0,0.18181818181818182,9.0,0.8181818181818182,10.0,0.9090909090909091,1.0,0.09090909090909091,1
ОРГ1-03095,53,135,59,34.691944444444445,0.6545649895178197,-0.27444444444444444,2.4857957879756634,-1.5158333333333334,8.181944444444444,410.2775,7.741084905660377,9.362222222222222,3.829302031925642,0.08333333333333333,11.938055555555556,21,0.39622641509433965,38,0.7169811320754716,15,0.2830188679245283,44,0.8301886792452831,9,0.16981132075471697,3.0390925925925925,48.0,51.0,59.0,17.825,0.37135416666666665,-0.4213888888888889,2.2925273386490956,-1.5158333333333334,6.955,400.9625,8.353385416666667,9.521666666666667,3.37143576968639,0.08333333333333333,11.938055555555556,16.0,0.3333333333333333,37.0,0.7708333333333334,11.0,0.22916666666666666,41.0,0.8541666666666666,7.0,0.14583333333333334,39.0,40.0,59.0,7.1194444444444445,0.18254985754985756,-0.4305555555555556,2.038897604901732,-1.5158333333333334,6.461666666666667,345.1377777777778,8.84968660968661,9.695555555555556,2.9111078112980486,0.08333333333333333,11.938055555555556,12.0,0.3076923076923077,31.0,0.7948717948717948,8.0,0.20512820512820512,34.0,0.8717948717948718,5.0,0.1282051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,1
ОРГ1-03096,9,12,2,4.977222222222222,0.5530246913580247,0.01611111111111111,1.6079128123030955,-0.15861111111111112,4.828333333333333,82.66333333333333,9.184814814814814,9.68361111111111,1.8482373724797538,4.425277777777778,10.521944444444445,3,0.3333333333333333,8,0.8888888888888888,1,0.1111111111111111,9,1.0,0,0.0,6.888611111111111,9.0,12.0,2.0,4.977222222222222,0.5530246913580247,0.01611111111111111,1.6079128123030955,-0.15861111111111112,4.828333333333333,82.66333333333333,9.184814814814814,9.68361111111111,1.8482373724797538,4.425277777777778,10.521944444444445,3.0,0.3333333333333333,8.0,0.8888888888888888,1.0,0.1111111111111111,9.0,1.0,0.0,0.0,9.0,12.0,2.0,4.977222222222222,0.5530246913580247,0.01611111111111111,1.6079128123030955,-0.15861111111111112,4.828333333333333,82.66333333333333,9.184814814814814,9.68361111111111,1.8482373724797538,4.425277777777778,10.521944444444445,3.0,0.3333333333333333,8.0,0.8888888888888888,1.0,0.1111111111111111,9.0,1.0,0.0,0.0,9.0,12.0,2.0,4.977222222222222,0.5530246913580247,0.01611111111111111,1.6079128123030955,-0.15861111111111112,4.828333333333333,82.66333333333333,9.184814814814814,9.68361111111111,1.8482373724797538,4.425277777777778,10.521944444444445,3.0,0.3333333333333333,8.0,0.8888888888888888,1.0,0.1111111111111111,9.0,1.0,0.0,0.0,1
ОРГ1-03097,8,8,1,13.675833333333333,1.7094791666666667,1.9652777777777777,4.198780362821834,-6.6594444444444445,8.766111111111112,48.30583333333333,6.0382291666666665,5.994305555555556,3.8372337671336822,1.448888888888889,13.267777777777777,7,0.875,1,0.125,7,0.875,6,0.75,2,0.25,6.0382291666666665,8.0,8.0,1.0,13.675833333333333,1.7094791666666667,1.9652777777777777,4.198780362821834,-6.6594444444444445,8.766111111111112,48.30583333333333,6.0382291666666665,5.994305555555556,3.8372337671336822,1.448888888888889,13.267777777777777,7.0,0.875,1.0,0.125,7.0,0.875,6.0,0.75,2.0,0.25,8.0,8.0,1.0,13.675833333333333,1.7094791666666667,1.9652777777777777,4.198780362821834,-6.6594444444444445,8.766111111111112,48.30583333333333,6.0382291666666665,5.994305555555556,3.8372337671336822,1.448888888888889,13.267777777777777,7.0,0.875,1.0,0.125,7.0,0.875,6.0,0.75,2.0,0.25,8.0,8.0,1.0,13.675833333333333,1.7094791666666667,1.9652777777777777,4.198780362821834,-6.6594444444444445,8.766111111111112,48.30583333333333,6.0382291666666665,5.994305555555556,3.8372337671336822,1.448888888888889,13.267777777777777,7.0,0.875,1.0,0.125,7.0,0.875,6.0,0.75,2.0,0.25,1
ОРГ1-03098,8,8,1,27.523611111111112,3.440451388888889,2.29625,3.7492192659862185,0.44027777777777777,11.249444444444444,55.882222222222225,6.985277777777778,7.68375,3.9595016348839955,1.1994444444444445,12.650833333333333,8,1.0,3,0.375,5,0.625,6,0.75,2,0.25,6.985277777777778,8.0,8.0,1.0,27.523611111111112,3.440451388888889,2.29625,3.7492192659862185,0.44027777777777777,11.249444444444444,55.882222222222225,6.985277777777778,7.68375,3.9595016348839955,1.1994444444444445,12.650833333333333,8.0,1.0,3.0,0.375,5.0,0.625,6.0,0.75,2.0,0.25,8.0,8.0,1.0,27.523611111111112,3.440451388888889,2.29625,3.7492192659862185,0.44027777777777777,11.249444444444444,55.882222222222225,6.985277777777778,7.68375,3.9595016348839955,1.1994444444444445,12.650833333333333,8.0,1.0,3.0,0.375,5.0,0.625,6.0,0.75,2.0,0.25,8.0,8.0,1.0,27.523611111111112,3.440451388888889,2.29625,3.7492192659862185,0.44027777777777777,11.249444444444444,55.882222222222225,6.985277777777778,7.68375,3.9595016348839955,1.1994444444444445,12.650833333333333,8.0,1.0,3.0,0.375,5.0,0.625,6.0,0.75,2.0,0.25,1
ОРГ1-03099,6,7,1,46.88777777777778,7.814629629629629,8.588194444444444,1.9265388723690393,3.910277777777778,8.836666666666666,6.593333333333334,1.098888888888889,1.4190277777777778,0.741714480356404,0.08333333333333333,1.8358333333333334,6,1.0,0,0.0,6,1.0,6,1.0,0,0.0,0.9419047619047619,6.0,7.0,1.0,46.88777777777778,7.814629629629629,8.588194444444444,1.9265388723690393,3.910277777777778,8.836666666666666,6.593333333333334,1.098888888888889,1.4190277777777778,0.741714480356404,0.08333333333333333,1.8358333333333334,6.0,1.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,6.0,7.0,1.0,46.88777777777778,7.814629629629629,8.588194444444444,1.9265388723690393,3.910277777777778,8.836666666666666,6.593333333333334,1.098888888888889,1.4190277777777778,0.741714480356404,0.08333333333333333,1.8358333333333334,6.0,1.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,6.0,7.0,1.0,46.88777777777778,7.814629629629629,8.588194444444444,1.9265388723690393,3.910277777777778,8.836666666666666,6.593333333333334,1.098888888888889,1.4190277777777778,0.741714480356404,0.08333333333333333,1.8358333333333334,6.0,1.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,1
ОРГ1-03101,5,6,1,3.92,0.784,0.0325,1.7671114001718409,-0.10472222222222222,3.9433333333333334,40.125,8.025,9.518888888888888,2.980504581732495,2.755,9.685,1,0.2,4,0.8,1,0.2,5,1.0,0,0.0,6.6875,5.0,6.0,1.0,3.92,0.784,0.0325,1.7671114001718409,-0.10472222222222222,3.9433333333333334,40.125,8.025,9.518888888888888,2.980504581732495,2.755,9.685,1.0,0.2,4.0,0.8,1.0,0.2,5.0,1.0,0.0,0.0,5.0,6.0,1.0,3.92,0.784,0.0325,1.7671114001718409,-0.10472222222222222,3.9433333333333334,40.125,8.025,9.518888888888888,2.980504581732495,2.755,9.685,1.0,0.2,4.0,0.8,1.0,0.2,5.0,1.0,0.0,0.0,5.0,6.0,1.0,3.92,0.784,0.0325,1.7671114001718409,-0.10472222222222222,3.9433333333333334,40.125,8.025,9.518888888888888,2.980504581732495,2.755,9.685,1.0,0.2,4.0,0.8,1.0,0.2,5.0,1.0,0.0,0.0,1
ОРГ1-03102,5,6,1,7.3694444444444445,1.4738888888888888,0.08833333333333333,2.7305332103188786,-0.024166666666666666,6.308611111111111,40.16777777777778,8.033555555555555,9.022777777777778,2.7439891758573363,3.1727777777777777,9.766388888888889,2,0.4,4,0.8,1,0.2,5,1.0,0,0.0,6.69462962962963,5.0,6.0,1.0,7.3694444444444445,1.4738888888888888,0.08833333333333333,2.7305332103188786,-0.024166666666666666,6.308611111111111,40.16777777777778,8.033555555555555,9.022777777777778,2.7439891758573363,3.1727777777777777,9.766388888888889,2.0,0.4,4.0,0.8,1.0,0.2,5.0,1.0,0.0,0.0,5.0,6.0,1.0,7.3694444444444445,1.4738888888888888,0.08833333333333333,2.7305332103188786,-0.024166666666666666,6.308611111111111,40.16777777777778,8.033555555555555,9.022777777777778,2.7439891758573363,3.1727777777777777,9.766388888888889,2.0,0.4,4.0,0.8,1.0,0.2,5.0,1.0,0.0,0.0,5.0,6.0,1.0,7.3694444444444445,1.4738888888888888,0.08833333333333333,2.7305332103188786,-0.024166666666666666,6.308611111111111,40.16777777777778,8.033555555555555,9.022777777777778,2.7439891758573363,3.1727777777777777,9.766388888888889,2.0,0.4,4.0,0.8,1.0,0.2,5.0,1.0,0.0,0.0,1
ОРГ1-03118,171,193,1,-455.20972222222224,-2.662045159194282,-1.1072222222222223,5.241729675296989,-8.492777777777778,14.001111111111111,2017.878888888889,11.800461338531514,11.606388888888889,7.417169268309852,0.08333333333333333,24.051111111111112,59,0.34502923976608185,131,0.7660818713450293,40,0.23391812865497075,129,0.7543859649122807,42,0.24561403508771928,10.455331030512378,131.0,148.0,1.0,-344.8980555555556,-2.632809584393554,-1.095,5.060021672297759,-8.492777777777778,14.001111111111111,1474.6172222222222,11.256620016963527,11.0,7.469943775139307,0.08333333333333333,24.051111111111112,40.0,0.3053435114503817,103.0,0.7862595419847328,28.0,0.21374045801526717,99.0,0.7557251908396947,32.0,0.24427480916030533,96.0,98.0,1.0,-316.1272222222222,-3.292991898148148,-2.2094444444444443,4.938796786134806,-8.492777777777778,14.001111111111111,1112.4077777777777,11.587581018518518,11.896666666666667,7.7390957472801425,0.08333333333333333,24.051111111111112,18.0,0.1875,83.0,0.8645833333333334,13.0,0.13541666666666666,68.0,0.7083333333333334,28.0,0.2916666666666667,47.0,48.0,1.0,-194.06305555555556,-4.129001182033097,-5.393888888888889,4.121612366773999,-8.485555555555555,6.038888888888889,614.6225,13.077074468085105,14.947222222222223,8.127462318342738,0.08333333333333333,24.051111111111112,7.0,0.14893617021276595,42.0,0.8936170212765957,5.0,0.10638297872340426,35.0,0.7446808510638298,12.0,0.2553191489361702,1
